PATH;NUM_PRODUCTS;TIME;R;AND_OPTIMIZATION;AND_THRESHOLD;REORDER_VARIABLES;N_EDGES;N_NODES
../../benchmarks/FeatureIDE/OnlyXOR-3CNF-FM-200-80-1,00-SAT-9.xml;1941017280;0.219123;20;1;2;0;4656;2218
../../benchmarks/FeatureIDE/OnlyXOR-3CNF-FM-200-80-1,00-SAT-9.xml;1941017280;0.251883;20;1;5;1;4656;2218
../../benchmarks/FeatureIDE/OnlyXOR-3CNF-FM-200-80-1,00-SAT-9.xml;1941017280;0.283614;20;1;5;0;4656;2218
../../benchmarks/FeatureIDE/OnlyXOR-3CNF-FM-200-80-1,00-SAT-9.xml;1941017280;0.213908;20;1;10;1;4656;2218
../../benchmarks/FeatureIDE/OnlyXOR-3CNF-FM-200-80-1,00-SAT-9.xml;1941017280;0.274093;20;1;10;0;4656;2218
../../benchmarks/FeatureIDE/OnlyXOR-3CNF-FM-200-80-1,00-SAT-9.xml;1941017280;0.266984;20;1;20;1;4656;2218
../../benchmarks/FeatureIDE/OnlyXOR-3CNF-FM-200-80-1,00-SAT-9.xml;1941017280;0.217625;20;1;20;0;4656;2218
../../benchmarks/FeatureIDE/OnlyXOR-3CNF-FM-200-80-1,00-SAT-9.xml;1941017280;0.274285;20;1;50;1;4656;2218
../../benchmarks/FeatureIDE/OnlyXOR-3CNF-FM-200-80-1,00-SAT-9.xml;1941017280;0.299331;20;1;50;0;4656;2218
../../benchmarks/FeatureIDE/OnlyXOR-3CNF-FM-200-80-1,00-SAT-9.xml;1941017280;16.2592;50;1;0;1;2654;1309
../../benchmarks/FeatureIDE/OnlyXOR-3CNF-FM-200-80-1,00-SAT-9.xml;1941017280;15.968;50;1;0;0;2654;1309
../../benchmarks/FeatureIDE/OnlyXOR-3CNF-FM-200-80-1,00-SAT-9.xml;1941017280;16.3737;50;1;1;1;2654;1309
../../benchmarks/FeatureIDE/OnlyXOR-3CNF-FM-200-80-1,00-SAT-9.xml;1941017280;16.7912;50;1;1;0;2654;1309
../../benchmarks/FeatureIDE/OnlyXOR-3CNF-FM-200-80-1,00-SAT-9.xml;1941017280;16.2709;50;1;2;1;2654;1309
../../benchmarks/FeatureIDE/OnlyXOR-3CNF-FM-200-80-1,00-SAT-9.xml;1941017280;15.9839;50;1;2;0;2654;1309
../../benchmarks/FeatureIDE/OnlyXOR-3CNF-FM-200-80-1,00-SAT-9.xml;1941017280;16.0843;50;1;5;1;2654;1309
../../benchmarks/FeatureIDE/OnlyXOR-3CNF-FM-200-80-1,00-SAT-9.xml;1941017280;15.9866;50;1;5;0;2654;1309
../../benchmarks/FeatureIDE/OnlyXOR-3CNF-FM-200-80-1,00-SAT-9.xml;1941017280;15.9605;50;1;10;1;2654;1309
../../benchmarks/FeatureIDE/OnlyXOR-3CNF-FM-200-80-1,00-SAT-9.xml;1941017280;15.5878;50;1;10;0;2654;1309
../../benchmarks/FeatureIDE/OnlyXOR-3CNF-FM-200-80-1,00-SAT-9.xml;1941017280;15.7832;50;1;20;1;2654;1309
../../benchmarks/FeatureIDE/OnlyXOR-3CNF-FM-200-80-1,00-SAT-9.xml;1941017280;15.5029;50;1;20;0;2654;1309
../../benchmarks/FeatureIDE/OnlyXOR-3CNF-FM-200-80-1,00-SAT-9.xml;1941017280;16.7966;50;1;50;1;2654;1309
../../benchmarks/FeatureIDE/OnlyXOR-3CNF-FM-200-80-1,00-SAT-9.xml;1941017280;16.4074;50;1;50;0;2654;1309
../../benchmarks/FeatureIDE/OnlyOR-3CNF-FM-100-70-0,90-SAT-0.xml;303083306354618308971462656;310.298;1;1;0;1;1.53666e+06;937715
../../benchmarks/FeatureIDE/OnlyOR-3CNF-FM-100-70-0,90-SAT-0.xml;timeout;timeout;1;1;0;0;timeout;timeout
../../benchmarks/FeatureIDE/OnlyOR-3CNF-FM-100-70-0,90-SAT-0.xml;303083306354618308971462656;321.031;1;1;1;1;1.53666e+06;937715
../../benchmarks/FeatureIDE/OnlyOR-3CNF-FM-100-70-0,90-SAT-0.xml;timeout;timeout;1;1;1;0;timeout;timeout
../../benchmarks/FeatureIDE/OnlyOR-3CNF-FM-100-70-0,90-SAT-0.xml;303083306354618308971462656;311.183;1;1;2;1;1.53666e+06;937715
../../benchmarks/FeatureIDE/OnlyOR-3CNF-FM-100-70-0,90-SAT-0.xml;timeout;timeout;1;1;2;0;timeout;timeout
../../benchmarks/FeatureIDE/OnlyOR-3CNF-FM-100-70-0,90-SAT-0.xml;303083306354618308971462656;115.53;1;1;5;1;866005;522897
../../benchmarks/FeatureIDE/OnlyOR-3CNF-FM-100-70-0,90-SAT-0.xml;timeout;timeout;1;1;5;0;timeout;timeout
../../benchmarks/FeatureIDE/OnlyOR-3CNF-FM-100-70-0,90-SAT-0.xml;303083306354618308971462656;835.785;1;1;10;1;2.12153e+06;754086
../../benchmarks/FeatureIDE/OnlyOR-3CNF-FM-100-70-0,90-SAT-0.xml;timeout;timeout;1;1;10;0;timeout;timeout
../../benchmarks/FeatureIDE/OnlyOR-3CNF-FM-100-70-0,90-SAT-0.xml;timeout;timeout;1;1;20;1;timeout;timeout
../../benchmarks/FeatureIDE/OnlyOR-3CNF-FM-100-70-0,90-SAT-0.xml;timeout;timeout;1;1;20;0;timeout;timeout
../../benchmarks/FeatureIDE/OnlyOR-3CNF-FM-100-70-0,90-SAT-0.xml;timeout;timeout;1;1;50;1;timeout;timeout
../../benchmarks/FeatureIDE/OnlyOR-3CNF-FM-100-70-0,90-SAT-0.xml;timeout;timeout;1;1;50;0;timeout;timeout
../../benchmarks/FeatureIDE/OnlyOR-3CNF-FM-100-70-0,90-SAT-0.xml;303083306354618308971462656;148.319;2;1;0;1;723057;439945
../../benchmarks/FeatureIDE/OnlyOR-3CNF-FM-100-70-0,90-SAT-0.xml;timeout;timeout;2;1;0;0;timeout;timeout
../../benchmarks/FeatureIDE/OnlyOR-3CNF-FM-100-70-0,90-SAT-0.xml;303083306354618308971462656;159.843;2;1;1;1;723057;439945
../../benchmarks/FeatureIDE/OnlyOR-3CNF-FM-100-70-0,90-SAT-0.xml;timeout;timeout;2;1;1;0;timeout;timeout
../../benchmarks/FeatureIDE/OnlyOR-3CNF-FM-100-70-0,90-SAT-0.xml;303083306354618308971462656;147.221;2;1;2;1;723057;439945
../../benchmarks/FeatureIDE/OnlyOR-3CNF-FM-100-70-0,90-SAT-0.xml;timeout;timeout;2;1;2;0;timeout;timeout
../../benchmarks/FeatureIDE/OnlyOR-3CNF-FM-100-70-0,90-SAT-0.xml;303083306354618308971462656;116.74;2;1;5;1;811133;491238
../../benchmarks/FeatureIDE/OnlyOR-3CNF-FM-100-70-0,90-SAT-0.xml;timeout;timeout;2;1;5;0;timeout;timeout
../../benchmarks/FeatureIDE/OnlyOR-3CNF-FM-100-70-0,90-SAT-0.xml;303083306354618308971462656;1034.19;2;1;10;1;3.93586e+06;648115
../../benchmarks/FeatureIDE/OnlyOR-3CNF-FM-100-70-0,90-SAT-0.xml;timeout;timeout;2;1;10;0;timeout;timeout
../../benchmarks/FeatureIDE/OnlyOR-3CNF-FM-100-70-0,90-SAT-0.xml;timeout;timeout;2;1;20;1;timeout;timeout
../../benchmarks/FeatureIDE/OnlyOR-3CNF-FM-100-70-0,90-SAT-0.xml;timeout;timeout;2;1;20;0;timeout;timeout
../../benchmarks/FeatureIDE/OnlyOR-3CNF-FM-100-70-0,90-SAT-0.xml;timeout;timeout;2;1;50;1;timeout;timeout
../../benchmarks/FeatureIDE/OnlyOR-3CNF-FM-100-70-0,90-SAT-0.xml;timeout;timeout;2;1;50;0;timeout;timeout
../../benchmarks/FeatureIDE/OnlyOR-3CNF-FM-100-70-0,90-SAT-0.xml;303083306354618308971462656;120.532;5;1;0;1;1.20732e+06;724402
../../benchmarks/FeatureIDE/OnlyOR-3CNF-FM-100-70-0,90-SAT-0.xml;timeout;timeout;5;1;0;0;timeout;timeout
../../benchmarks/FeatureIDE/OnlyOR-3CNF-FM-100-70-0,90-SAT-0.xml;303083306354618308971462656;138.363;5;1;1;1;1.20732e+06;724402
../../benchmarks/FeatureIDE/OnlyOR-3CNF-FM-100-70-0,90-SAT-0.xml;303083306354618308971462656;3320.71;5;1;1;0;2.01738e+08;1.24607e+08
../../benchmarks/FeatureIDE/OnlyOR-3CNF-FM-100-70-0,90-SAT-0.xml;303083306354618308971462656;122.503;5;1;2;1;1.20732e+06;724402
../../benchmarks/FeatureIDE/OnlyOR-3CNF-FM-100-70-0,90-SAT-0.xml;timeout;timeout;5;1;2;0;timeout;timeout
../../benchmarks/FeatureIDE/OnlyOR-3CNF-FM-100-70-0,90-SAT-0.xml;303083306354618308971462656;125.805;5;1;5;1;675428;407490
../../benchmarks/FeatureIDE/OnlyOR-3CNF-FM-100-70-0,90-SAT-0.xml;timeout;timeout;5;1;5;0;timeout;timeout
../../benchmarks/FeatureIDE/OnlyOR-3CNF-FM-100-70-0,90-SAT-0.xml;303083306354618308971462656;1064.49;5;1;10;1;7.49571e+06;1.40374e+06
../../benchmarks/FeatureIDE/OnlyOR-3CNF-FM-100-70-0,90-SAT-0.xml;303083306354618308971462656;3340.38;5;1;10;0;2.14927e+08;1.18157e+08
../../benchmarks/FeatureIDE/OnlyOR-3CNF-FM-100-70-0,90-SAT-0.xml;timeout;timeout;5;1;20;1;timeout;timeout
../../benchmarks/FeatureIDE/OnlyOR-3CNF-FM-100-70-0,90-SAT-0.xml;timeout;timeout;5;1;20;0;timeout;timeout
../../benchmarks/FeatureIDE/OnlyOR-3CNF-FM-100-70-0,90-SAT-0.xml;timeout;timeout;5;1;50;1;timeout;timeout
../../benchmarks/FeatureIDE/OnlyOR-3CNF-FM-100-70-0,90-SAT-0.xml;timeout;timeout;5;1;50;0;timeout;timeout
../../benchmarks/FeatureIDE/OnlyOR-3CNF-FM-100-70-0,90-SAT-0.xml;303083306354618308971462656;971.632;10;1;0;1;2.30993e+06;1.37564e+06
../../benchmarks/FeatureIDE/OnlyOR-3CNF-FM-100-70-0,90-SAT-0.xml;303083306354618308971462656;3247.21;10;1;0;0;2.01738e+08;1.24607e+08
../../benchmarks/FeatureIDE/OnlyOR-3CNF-FM-100-70-0,90-SAT-0.xml;303083306354618308971462656;850.858;10;1;1;1;2.30993e+06;1.37564e+06
../../benchmarks/FeatureIDE/OnlyOR-3CNF-FM-100-70-0,90-SAT-0.xml;303083306354618308971462656;3240.24;10;1;1;0;2.01738e+08;1.24607e+08
../../benchmarks/FeatureIDE/OnlyOR-3CNF-FM-100-70-0,90-SAT-0.xml;303083306354618308971462656;790.736;10;1;2;1;2.30993e+06;1.37564e+06
../../benchmarks/FeatureIDE/OnlyOR-3CNF-FM-100-70-0,90-SAT-0.xml;303083306354618308971462656;3240.3;10;1;2;0;2.01738e+08;1.24607e+08
../../benchmarks/FeatureIDE/OnlyOR-3CNF-FM-100-70-0,90-SAT-0.xml;303083306354618308971462656;127.95;10;1;5;1;829407;514954
../../benchmarks/FeatureIDE/OnlyOR-3CNF-FM-100-70-0,90-SAT-0.xml;timeout;timeout;10;1;5;0;timeout;timeout
../../benchmarks/FeatureIDE/OnlyOR-3CNF-FM-100-70-0,90-SAT-0.xml;303083306354618308971462656;551.225;10;1;10;1;1.4146e+07;3.93009e+06
../../benchmarks/FeatureIDE/OnlyOR-3CNF-FM-100-70-0,90-SAT-0.xml;303083306354618308971462656;3242.66;10;1;10;0;2.14927e+08;1.18157e+08
../../benchmarks/FeatureIDE/OnlyOR-3CNF-FM-100-70-0,90-SAT-0.xml;timeout;timeout;10;1;20;1;timeout;timeout
../../benchmarks/FeatureIDE/OnlyOR-3CNF-FM-100-70-0,90-SAT-0.xml;timeout;timeout;10;1;20;0;timeout;timeout
../../benchmarks/FeatureIDE/OnlyOR-3CNF-FM-100-70-0,90-SAT-0.xml;timeout;timeout;10;1;50;1;timeout;timeout
../../benchmarks/FeatureIDE/OnlyOR-3CNF-FM-100-70-0,90-SAT-0.xml;timeout;timeout;10;1;50;0;timeout;timeout
../../benchmarks/FeatureIDE/OnlyOR-3CNF-FM-100-70-0,90-SAT-0.xml;303083306354618308971462656;1371.26;20;1;0;1;1.29209e+06;776796
../../benchmarks/FeatureIDE/OnlyOR-3CNF-FM-100-70-0,90-SAT-0.xml;timeout;timeout;20;1;0;0;timeout;timeout
../../benchmarks/FeatureIDE/OnlyOR-3CNF-FM-100-70-0,90-SAT-0.xml;303083306354618308971462656;1346.89;20;1;1;1;1.29209e+06;776796
../../benchmarks/FeatureIDE/OnlyOR-3CNF-FM-100-70-0,90-SAT-0.xml;timeout;timeout;20;1;1;0;timeout;timeout
../../benchmarks/FeatureIDE/OnlyOR-3CNF-FM-100-70-0,90-SAT-0.xml;303083306354618308971462656;1154.87;20;1;2;1;1.29209e+06;776796
../../benchmarks/FeatureIDE/OnlyOR-3CNF-FM-100-70-0,90-SAT-0.xml;timeout;timeout;20;1;2;0;timeout;timeout
../../benchmarks/FeatureIDE/OnlyOR-3CNF-FM-100-70-0,90-SAT-0.xml;303083306354618308971462656;635.461;20;1;5;1;8.58616e+06;5.043e+06
../../benchmarks/FeatureIDE/OnlyOR-3CNF-FM-100-70-0,90-SAT-0.xml;timeout;timeout;20;1;5;0;timeout;timeout
../../benchmarks/FeatureIDE/OnlyOR-3CNF-FM-100-70-0,90-SAT-0.xml;303083306354618308971462656;373.245;20;1;10;1;1.78163e+07;3.77459e+06
../../benchmarks/FeatureIDE/OnlyOR-3CNF-FM-100-70-0,90-SAT-0.xml;timeout;timeout;20;1;10;0;timeout;timeout
../../benchmarks/FeatureIDE/OnlyOR-3CNF-FM-100-70-0,90-SAT-0.xml;timeout;timeout;20;1;20;1;timeout;timeout
../../benchmarks/FeatureIDE/OnlyOR-3CNF-FM-100-70-0,90-SAT-0.xml;timeout;timeout;20;1;20;0;timeout;timeout
../../benchmarks/FeatureIDE/OnlyOR-3CNF-FM-100-70-0,90-SAT-0.xml;timeout;timeout;20;1;50;1;timeout;timeout
../../benchmarks/FeatureIDE/OnlyOR-3CNF-FM-100-70-0,90-SAT-0.xml;timeout;timeout;20;1;50;0;timeout;timeout
../../benchmarks/FeatureIDE/OnlyOR-3CNF-FM-100-70-0,90-SAT-0.xml;303083306354618308971462656;2847.19;50;1;0;1;2.01738e+08;1.24607e+08
../../benchmarks/FeatureIDE/OnlyOR-3CNF-FM-100-70-0,90-SAT-0.xml;timeout;timeout;50;1;0;0;timeout;timeout
../../benchmarks/FeatureIDE/OnlyOR-3CNF-FM-100-70-0,90-SAT-0.xml;303083306354618308971462656;3006.36;50;1;1;1;2.01738e+08;1.24607e+08
../../benchmarks/FeatureIDE/OnlyOR-3CNF-FM-100-70-0,90-SAT-0.xml;303083306354618308971462656;2604.64;50;1;1;0;2.01738e+08;1.24607e+08
../../benchmarks/FeatureIDE/OnlyOR-3CNF-FM-100-70-0,90-SAT-0.xml;303083306354618308971462656;2643.39;50;1;2;1;2.01738e+08;1.24607e+08
../../benchmarks/FeatureIDE/OnlyOR-3CNF-FM-100-70-0,90-SAT-0.xml;303083306354618308971462656;2594.53;50;1;2;0;2.01738e+08;1.24607e+08
../../benchmarks/FeatureIDE/OnlyOR-3CNF-FM-100-70-0,90-SAT-0.xml;timeout;timeout;50;1;5;1;timeout;timeout
../../benchmarks/FeatureIDE/OnlyOR-3CNF-FM-100-70-0,90-SAT-0.xml;timeout;timeout;50;1;5;0;timeout;timeout
../../benchmarks/FeatureIDE/OnlyOR-3CNF-FM-100-70-0,90-SAT-0.xml;timeout;timeout;50;1;10;1;timeout;timeout
../../benchmarks/FeatureIDE/OnlyOR-3CNF-FM-100-70-0,90-SAT-0.xml;timeout;timeout;50;1;10;0;timeout;timeout
../../benchmarks/FeatureIDE/OnlyOR-3CNF-FM-100-70-0,90-SAT-0.xml;timeout;timeout;50;1;20;1;timeout;timeout
../../benchmarks/FeatureIDE/OnlyOR-3CNF-FM-100-70-0,90-SAT-0.xml;timeout;timeout;50;1;20;0;timeout;timeout
../../benchmarks/FeatureIDE/OnlyOR-3CNF-FM-100-70-0,90-SAT-0.xml;timeout;timeout;50;1;50;1;timeout;timeout
../../benchmarks/FeatureIDE/OnlyOR-3CNF-FM-100-70-0,90-SAT-0.xml;timeout;timeout;50;1;50;0;timeout;timeout
../../benchmarks/FeatureIDE/OnlyOR-3CNF-FM-100-70-0,90-SAT-1.xml;63027869709108186616692736;96.6639;1;1;0;1;435216;266092
../../benchmarks/FeatureIDE/OnlyOR-3CNF-FM-100-70-0,90-SAT-1.xml;timeout;timeout;1;1;0;0;timeout;timeout
../../benchmarks/FeatureIDE/OnlyOR-3CNF-FM-100-70-0,90-SAT-1.xml;63027869709108186616692736;97.829;1;1;1;1;435216;266092
../../benchmarks/FeatureIDE/OnlyOR-3CNF-FM-100-70-0,90-SAT-1.xml;timeout;timeout;1;1;1;0;timeout;timeout
../../benchmarks/FeatureIDE/OnlyOR-3CNF-FM-100-70-0,90-SAT-1.xml;63027869709108186616692736;108.716;1;1;2;1;435216;266092
../../benchmarks/FeatureIDE/OnlyOR-3CNF-FM-100-70-0,90-SAT-1.xml;timeout;timeout;1;1;2;0;timeout;timeout
../../benchmarks/FeatureIDE/OnlyOR-3CNF-FM-100-70-0,90-SAT-1.xml;63027869709108186616692736;93.1116;1;1;5;1;435216;266092
../../benchmarks/FeatureIDE/OnlyOR-3CNF-FM-100-70-0,90-SAT-1.xml;timeout;timeout;1;1;5;0;timeout;timeout
../../benchmarks/FeatureIDE/OnlyOR-3CNF-FM-100-70-0,90-SAT-1.xml;63027869709108186616692736;95.8944;1;1;10;1;435216;266092
../../benchmarks/FeatureIDE/OnlyOR-3CNF-FM-100-70-0,90-SAT-1.xml;timeout;timeout;1;1;10;0;timeout;timeout
../../benchmarks/FeatureIDE/OnlyOR-3CNF-FM-100-70-0,90-SAT-1.xml;timeout;timeout;1;1;20;1;timeout;timeout
../../benchmarks/FeatureIDE/OnlyOR-3CNF-FM-100-70-0,90-SAT-1.xml;timeout;timeout;1;1;20;0;timeout;timeout
../../benchmarks/FeatureIDE/OnlyOR-3CNF-FM-100-70-0,90-SAT-1.xml;timeout;timeout;1;1;50;1;timeout;timeout
../../benchmarks/FeatureIDE/OnlyOR-3CNF-FM-100-70-0,90-SAT-1.xml;timeout;timeout;1;1;50;0;timeout;timeout
../../benchmarks/FeatureIDE/OnlyOR-3CNF-FM-100-70-0,90-SAT-1.xml;63027869709108186616692736;62.169;2;1;0;1;560218;350471
../../benchmarks/FeatureIDE/OnlyOR-3CNF-FM-100-70-0,90-SAT-1.xml;timeout;timeout;2;1;0;0;timeout;timeout
../../benchmarks/FeatureIDE/OnlyOR-3CNF-FM-100-70-0,90-SAT-1.xml;63027869709108186616692736;62.0393;2;1;1;1;560218;350471
../../benchmarks/FeatureIDE/OnlyOR-3CNF-FM-100-70-0,90-SAT-1.xml;timeout;timeout;2;1;1;0;timeout;timeout
../../benchmarks/FeatureIDE/OnlyOR-3CNF-FM-100-70-0,90-SAT-1.xml;63027869709108186616692736;59.3079;2;1;2;1;560218;350471
../../benchmarks/FeatureIDE/OnlyOR-3CNF-FM-100-70-0,90-SAT-1.xml;timeout;timeout;2;1;2;0;timeout;timeout
../../benchmarks/FeatureIDE/OnlyOR-3CNF-FM-100-70-0,90-SAT-1.xml;63027869709108186616692736;58.4326;2;1;5;1;560218;350471
../../benchmarks/FeatureIDE/OnlyOR-3CNF-FM-100-70-0,90-SAT-1.xml;timeout;timeout;2;1;5;0;timeout;timeout
../../benchmarks/FeatureIDE/OnlyOR-3CNF-FM-100-70-0,90-SAT-1.xml;63027869709108186616692736;58.8723;2;1;10;1;560218;350471
../../benchmarks/FeatureIDE/OnlyOR-3CNF-FM-100-70-0,90-SAT-1.xml;timeout;timeout;2;1;10;0;timeout;timeout
../../benchmarks/FeatureIDE/OnlyOR-3CNF-FM-100-70-0,90-SAT-1.xml;timeout;timeout;2;1;20;1;timeout;timeout
../../benchmarks/FeatureIDE/OnlyOR-3CNF-FM-100-70-0,90-SAT-1.xml;timeout;timeout;2;1;20;0;timeout;timeout
../../benchmarks/FeatureIDE/OnlyOR-3CNF-FM-100-70-0,90-SAT-1.xml;timeout;timeout;2;1;50;1;timeout;timeout
../../benchmarks/FeatureIDE/OnlyOR-3CNF-FM-100-70-0,90-SAT-1.xml;timeout;timeout;2;1;50;0;timeout;timeout
../../benchmarks/FeatureIDE/OnlyOR-3CNF-FM-100-70-0,90-SAT-1.xml;63027869709108186616692736;59.4687;5;1;0;1;514549;307405
../../benchmarks/FeatureIDE/OnlyOR-3CNF-FM-100-70-0,90-SAT-1.xml;timeout;timeout;5;1;0;0;timeout;timeout
../../benchmarks/FeatureIDE/OnlyOR-3CNF-FM-100-70-0,90-SAT-1.xml;63027869709108186616692736;62.6208;5;1;1;1;514549;307405
../../benchmarks/FeatureIDE/OnlyOR-3CNF-FM-100-70-0,90-SAT-1.xml;timeout;timeout;5;1;1;0;timeout;timeout
../../benchmarks/FeatureIDE/OnlyOR-3CNF-FM-100-70-0,90-SAT-1.xml;63027869709108186616692736;61.5452;5;1;2;1;514549;307405
../../benchmarks/FeatureIDE/OnlyOR-3CNF-FM-100-70-0,90-SAT-1.xml;timeout;timeout;5;1;2;0;timeout;timeout
../../benchmarks/FeatureIDE/OnlyOR-3CNF-FM-100-70-0,90-SAT-1.xml;63027869709108186616692736;62.0069;5;1;5;1;514549;307405
../../benchmarks/FeatureIDE/OnlyOR-3CNF-FM-100-70-0,90-SAT-1.xml;timeout;timeout;5;1;5;0;timeout;timeout
../../benchmarks/FeatureIDE/OnlyOR-3CNF-FM-100-70-0,90-SAT-1.xml;63027869709108186616692736;65.604;5;1;10;1;514549;307405
../../benchmarks/FeatureIDE/OnlyOR-3CNF-FM-100-70-0,90-SAT-1.xml;timeout;timeout;5;1;10;0;timeout;timeout
../../benchmarks/FeatureIDE/OnlyOR-3CNF-FM-100-70-0,90-SAT-1.xml;timeout;timeout;5;1;20;1;timeout;timeout
../../benchmarks/FeatureIDE/OnlyOR-3CNF-FM-100-70-0,90-SAT-1.xml;timeout;timeout;5;1;20;0;timeout;timeout
../../benchmarks/FeatureIDE/OnlyOR-3CNF-FM-100-70-0,90-SAT-1.xml;timeout;timeout;5;1;50;1;timeout;timeout
../../benchmarks/FeatureIDE/OnlyOR-3CNF-FM-100-70-0,90-SAT-1.xml;timeout;timeout;5;1;50;0;timeout;timeout
../../benchmarks/FeatureIDE/OnlyOR-3CNF-FM-100-70-0,90-SAT-1.xml;63027869709108186616692736;100.248;10;1;0;1;644388;399765
../../benchmarks/FeatureIDE/OnlyOR-3CNF-FM-100-70-0,90-SAT-1.xml;timeout;timeout;10;1;0;0;timeout;timeout
../../benchmarks/FeatureIDE/OnlyOR-3CNF-FM-100-70-0,90-SAT-1.xml;63027869709108186616692736;97.0933;10;1;1;1;644388;399765
../../benchmarks/FeatureIDE/OnlyOR-3CNF-FM-100-70-0,90-SAT-1.xml;timeout;timeout;10;1;1;0;timeout;timeout
../../benchmarks/FeatureIDE/OnlyOR-3CNF-FM-100-70-0,90-SAT-1.xml;63027869709108186616692736;128.484;10;1;2;1;644388;399765
../../benchmarks/FeatureIDE/OnlyOR-3CNF-FM-100-70-0,90-SAT-1.xml;timeout;timeout;10;1;2;0;timeout;timeout
../../benchmarks/FeatureIDE/OnlyOR-3CNF-FM-100-70-0,90-SAT-1.xml;63027869709108186616692736;111.917;10;1;5;1;644388;399765
../../benchmarks/FeatureIDE/OnlyOR-3CNF-FM-100-70-0,90-SAT-1.xml;timeout;timeout;10;1;5;0;timeout;timeout
../../benchmarks/FeatureIDE/OnlyOR-3CNF-FM-100-70-0,90-SAT-1.xml;63027869709108186616692736;106.712;10;1;10;1;644388;399765
../../benchmarks/FeatureIDE/OnlyOR-3CNF-FM-100-70-0,90-SAT-1.xml;timeout;timeout;10;1;10;0;timeout;timeout
../../benchmarks/FeatureIDE/OnlyOR-3CNF-FM-100-70-0,90-SAT-1.xml;timeout;timeout;10;1;20;1;timeout;timeout
../../benchmarks/FeatureIDE/OnlyOR-3CNF-FM-100-70-0,90-SAT-1.xml;timeout;timeout;10;1;20;0;timeout;timeout
../../benchmarks/FeatureIDE/OnlyOR-3CNF-FM-100-70-0,90-SAT-1.xml;timeout;timeout;10;1;50;1;timeout;timeout
../../benchmarks/FeatureIDE/OnlyOR-3CNF-FM-100-70-0,90-SAT-1.xml;timeout;timeout;10;1;50;0;timeout;timeout
../../benchmarks/FeatureIDE/OnlyOR-3CNF-FM-100-70-0,90-SAT-1.xml;63027869709108186616692736;395.233;20;1;0;1;1.50097e+07;9.26551e+06
../../benchmarks/FeatureIDE/OnlyOR-3CNF-FM-100-70-0,90-SAT-1.xml;timeout;timeout;20;1;0;0;timeout;timeout
../../benchmarks/FeatureIDE/OnlyOR-3CNF-FM-100-70-0,90-SAT-1.xml;63027869709108186616692736;350.056;20;1;1;1;1.50097e+07;9.26551e+06
../../benchmarks/FeatureIDE/OnlyOR-3CNF-FM-100-70-0,90-SAT-1.xml;timeout;timeout;20;1;1;0;timeout;timeout
../../benchmarks/FeatureIDE/OnlyOR-3CNF-FM-100-70-0,90-SAT-1.xml;63027869709108186616692736;375.607;20;1;2;1;1.50097e+07;9.26551e+06
../../benchmarks/FeatureIDE/OnlyOR-3CNF-FM-100-70-0,90-SAT-1.xml;timeout;timeout;20;1;2;0;timeout;timeout
../../benchmarks/FeatureIDE/OnlyOR-3CNF-FM-100-70-0,90-SAT-1.xml;63027869709108186616692736;390.68;20;1;5;1;1.50097e+07;9.26551e+06
../../benchmarks/FeatureIDE/OnlyOR-3CNF-FM-100-70-0,90-SAT-1.xml;timeout;timeout;20;1;5;0;timeout;timeout
../../benchmarks/FeatureIDE/OnlyOR-3CNF-FM-100-70-0,90-SAT-1.xml;63027869709108186616692736;352.287;20;1;10;1;1.50097e+07;9.26551e+06
../../benchmarks/FeatureIDE/OnlyOR-3CNF-FM-100-70-0,90-SAT-1.xml;timeout;timeout;20;1;10;0;timeout;timeout
../../benchmarks/FeatureIDE/OnlyOR-3CNF-FM-100-70-0,90-SAT-1.xml;timeout;timeout;20;1;20;1;timeout;timeout
../../benchmarks/FeatureIDE/OnlyOR-3CNF-FM-100-70-0,90-SAT-1.xml;timeout;timeout;20;1;20;0;timeout;timeout
../../benchmarks/FeatureIDE/OnlyOR-3CNF-FM-100-70-0,90-SAT-1.xml;timeout;timeout;20;1;50;1;timeout;timeout
../../benchmarks/FeatureIDE/OnlyOR-3CNF-FM-100-70-0,90-SAT-1.xml;timeout;timeout;20;1;50;0;timeout;timeout
../../benchmarks/FeatureIDE/OnlyOR-3CNF-FM-100-70-0,90-SAT-1.xml;timeout;timeout;50;1;0;1;timeout;timeout
../../benchmarks/FeatureIDE/OnlyOR-3CNF-FM-100-70-0,90-SAT-1.xml;timeout;timeout;50;1;0;0;timeout;timeout
../../benchmarks/FeatureIDE/OnlyOR-3CNF-FM-100-70-0,90-SAT-1.xml;timeout;timeout;50;1;1;1;timeout;timeout
../../benchmarks/FeatureIDE/OnlyOR-3CNF-FM-100-70-0,90-SAT-1.xml;timeout;timeout;50;1;1;0;timeout;timeout
../../benchmarks/FeatureIDE/OnlyOR-3CNF-FM-100-70-0,90-SAT-1.xml;timeout;timeout;50;1;2;1;timeout;timeout
../../benchmarks/FeatureIDE/OnlyOR-3CNF-FM-100-70-0,90-SAT-1.xml;timeout;timeout;50;1;2;0;timeout;timeout
../../benchmarks/FeatureIDE/OnlyOR-3CNF-FM-100-70-0,90-SAT-1.xml;timeout;timeout;50;1;5;1;timeout;timeout
../../benchmarks/FeatureIDE/OnlyOR-3CNF-FM-100-70-0,90-SAT-1.xml;timeout;timeout;50;1;5;0;timeout;timeout
